ean,title,brand,category,price,promo_price,available,seller_type,scraped_at,source_file
009efc9a-4ed2-487b-8ca3-caf1d2674eed,Iphone 11 64 Go Vert Reconditionné Très Bon Etat Batterie D'origine,APPLE,Smartphones et Objets connectés,222.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
00a8ce3a-cb0a-4058-97c7-257ee1bc77c8,Iphone 14 128 Go Bleu Reconditionné Excellent Etat Batterie Neuve,APPLE,Smartphones et Objets connectés,475.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
01026a19-e1a6-4016-9573-b012d28c181a,Iphone 14 Plus 128 Go Minuit Reconditionné Bon Etat Batterie D'origine,APPLE,Smartphones et Objets connectés,388.3,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
010f5b8b-aa89-4c65-9af8-421c2c672cf9,Iphone 14 Pro Max 128 Go Violet Intense Reconditionné Très Bon Etat Batterie D'origine,APPLE,Smartphones et Objets connectés,609.4,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0163120653935,Transcend 128gb Sdxc Class 10 128 Go Classe 10,TRANSCEND,Smartphones et Objets connectés,145.22,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
01748724-86d8-488d-a729-9bf6f33d050e,Iphone 14 Plus 128 Go Bleu Reconditionné Excellent Etat Batterie D'origine,APPLE,Smartphones et Objets connectés,485.1,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198496263,Cable USB-C vers lightning - 1m - MQGJ2ZM/A APPLE,APPLE,Smartphones et Objets connectés,38.43,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198496294,Smartphone iPhone 8/7 Silicone Case - Noir APPLE,APPLE,Smartphones et Objets connectés,64.6,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198496454,Coque Proctection Gsm Apple Mqgw2zm/a,APPLE,Smartphones et Objets connectés,15.64,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198496492,Coque Proctection Gsm Apple Mqgy2zm/a,APPLE,Smartphones et Objets connectés,71.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198522573,Iphone X Leather Folio - Berry,APPLE,Smartphones et Objets connectés,49.99,39.76,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198616395,Apple Alimentatore Usb-c Da 30w,APPLE,Smartphones et Objets connectés,39.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198707017,Apple Étui Folio En Cuir Pour Iphone X Rose Poudré,APPLE,Smartphones et Objets connectés,63.94,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763228,Coque En Silicone Apple Noir Pour Iphone Xs Max,APPLE,Smartphones et Objets connectés,33.14,32.49,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763266,"Apple Mrwg2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Bleu",APPLE,Smartphones et Objets connectés,45.0,41.14,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763280,"Apple Mrwh2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Rouge",APPLE,Smartphones et Objets connectés,15.16,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763440,"Apple Mrwr2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Taupe",APPLE,Smartphones et Objets connectés,16.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763464,"Apple Mrwt2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Noir",APPLE,Smartphones et Objets connectés,80.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763488,"Apple Mrwu2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Bleu",APPLE,Smartphones et Objets connectés,80.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763501,"Apple Mrwv2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Marron",APPLE,Smartphones et Objets connectés,15.38,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198763686,"Apple Mrx52zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Folio Bleu",APPLE,Smartphones et Objets connectés,126.28,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198802804,Coque En Cuir Apple Iphone Xs Max Élégante Rose Pivoine,APPLE,Smartphones et Objets connectés,15.64,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198806758,Montre connectée Apple Watch 3 - 42 - Alu argent / Bracelet Sport Blanc APPLE,APPLE,Smartphones et Objets connectés,316.78,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198848376,Bracelet Sport Watch 40mm Taille S/m/l,APPLE,Smartphones et Objets connectés,61.17,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190198914507,Muf72zm/a Câble Usb 1 M Usb C Blanc,APPLE,Smartphones et Objets connectés,14.58,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199120594,Coque En Cuir Apple Iphone Xs Max Lilas Protection Et Finition Douce,APPLE,Smartphones et Objets connectés,16.92,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199125896,Apple Mvf62zm/a Coque De Protection Pour Téléphones Portables Housse,APPLE,Smartphones et Objets connectés,18.44,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199126107,Apple Mvft2zm/a Coque De Protection Pour Téléphones Portables Folio,APPLE,Smartphones et Objets connectés,42.99,13.44,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199126169,Apple Mvfv2zm/a Coque De Protection Pour Téléphones Portables Folio,APPLE,Smartphones et Objets connectés,150.99,13.44,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199223721,Apple Iphone 11 128go Blanc,APPLE,Smartphones et Objets connectés,545.96,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199259232,Bracelet Nike Apple Sport Violet Et Noir Pour Apple Watch,APPLE,Smartphones et Objets connectés,57.57,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199269149,Apple Coque Silicone Blanc Pour Iphone 11,APPLE,Smartphones et Objets connectés,16.45,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199269446,"Apple Mwya2zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Housse Jaune",APPLE,Smartphones et Objets connectés,55.0,39.03,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199269507,"Apple Mwyd2zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Housse Marron",APPLE,Smartphones et Objets connectés,55.0,33.21,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199269569,"Apple Mwyf2zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Housse Rouge",APPLE,Smartphones et Objets connectés,16.32,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199282575,Apple Watch Series 5 Cellular 40 Mm Boitier En Aluminium Gris Sideral,APPLE,Smartphones et Objets connectés,529.63,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199284128,Apple Watch Series 5 Cellular 40 Mm Boitier En Acier Inoxydable Noir S,APPLE,Smartphones et Objets connectés,696.11,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199284432,Apple Watch Series 5 Cellular 40 Mm Boitier En Acier Inoxydable Noir S,APPLE,Smartphones et Objets connectés,713.31,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199285446,Apple Coque Transparente Pour Iphone 11 Pro,APPLE,Smartphones et Objets connectés,45.0,20.21,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287532,Coque Transparente Pour Iphone 11 Pro Max,APPLE,Smartphones et Objets connectés,29.27,28.7,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287563,"Apple Mx0a2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Jaune",APPLE,Smartphones et Objets connectés,81.8,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287624,"Apple Mx0d2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Marron",APPLE,Smartphones et Objets connectés,30.99,30.38,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287655,"Apple Mx0e2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Noir",APPLE,Smartphones et Objets connectés,26.69,26.17,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287686,"Apple Mx0f2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Rouge",APPLE,Smartphones et Objets connectés,15.72,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287716,"Apple Mx0g2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Bleu",APPLE,Smartphones et Objets connectés,55.0,33.32,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287747,Coque iPhone 11 Transparent (MWVG2ZM) APPLE,APPLE,Smartphones et Objets connectés,77.4,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287839,"Apple Mwyl2zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Housse Blanc",APPLE,Smartphones et Objets connectés,44.04,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287860,"Apple Mwym2zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Housse Sable",APPLE,Smartphones et Objets connectés,39.99,15.53,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287891,Coque de protection pour iPhone 11 Pro - MWYN2ZM/A - Noir APPLE,APPLE,Smartphones et Objets connectés,28.2,27.65,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199287952,Coque Silicone Apple Iphone 11 Pro Orange Protection Et Finition Lisse,APPLE,Smartphones et Objets connectés,45.0,12.0,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288102,"Apple Mwyw2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Bleu",APPLE,Smartphones et Objets connectés,26.69,26.17,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288133,"Apple Mwyx2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Blanc",APPLE,Smartphones et Objets connectés,15.92,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288164,"Apple Mwyy2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Sable",APPLE,Smartphones et Objets connectés,43.99,31.5,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288195,Coque de protection pour iPhone 11 Pro Max - MX002ZM/A - Noir APPLE,APPLE,Smartphones et Objets connectés,16.29,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288256,Coque Apple Iphone 11 Pro Max Silicone Clémentine Mince Léger,APPLE,Smartphones et Objets connectés,43.99,15.53,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288287,Coque En Silicone Pour Iphone 11 Pro Max Bleu D'alaska,APPLE,Smartphones et Objets connectés,80.27,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288379,"Apple Mx062zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Folio Noir",APPLE,Smartphones et Objets connectés,22.47,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199288454,"Apple Mx092zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Folio Aubergine",APPLE,Smartphones et Objets connectés,16.96,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199291102,Câble de charge magnétique pour Apple Watch (MX2E2ZM/A) APPLE,APPLE,Smartphones et Objets connectés,28.9,26.56,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199291195,Câble De Charge Apple Blanc Magnétique Magsafe 2 M,APPLE,Smartphones et Objets connectés,13.54,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199314795,Apple Laniere En Cuir Airtag Havane,APPLE,Smartphones et Objets connectés,45.0,38.2,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199314948,Porte Cles En Cuir Airtag Marron,APPLE,Smartphones et Objets connectés,38.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199315068,Apple Laniere Airtag Blanc,APPLE,Smartphones et Objets connectés,13.24,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199320246,AirTag Blanc (MX532ZM/A) APPLE,APPLE,Smartphones et Objets connectés,35.99,,True,carrefour,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199320338,Pack de 4 AirTag (MX542ZM) APPLE,APPLE,Smartphones et Objets connectés,129.99,,True,carrefour,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199370388,Câble USB-C vers Lightning (MX0K2ZM/A) APPLE,APPLE,Smartphones et Objets connectés,19.24,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199503656,"Smartphone Apple Iphone Se Noir 4.7 "" Ram 3 Go Stockage 64 Go",APPLE,Smartphones et Objets connectés,269.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199504646,iPhone SE 64 Go - MX9U2ZD/A - rouge APPLE,APPLE,Smartphones et Objets connectés,269.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199505636,iPhone SE 2020 - 128 Go - Blanc (MXD12ZD/A) APPLE,APPLE,Smartphones et Objets connectés,299.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199505995,iPhone SE 128 Go (PRODUCT)RED (MXD22ZD/A) APPLE,APPLE,Smartphones et Objets connectés,299.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199534865,Câble de charge et synchronisation iPhone / iPad (MXLY2ZM/A) APPLE,APPLE,Smartphones et Objets connectés,12.52,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199535046,"Apple Airtag Article Recherche Argent, Blanc",APPLE,Smartphones et Objets connectés,92.7,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199544567,"Apple Mxm92zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"")",APPLE,Smartphones et Objets connectés,16.41,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199572959,Bracelet Apple Nike Sport Noir Et Lime Pour Apple Watch,APPLE,Smartphones et Objets connectés,50.71,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199596412,Smartphone iPhone SE - 256 Go - MXVT2ZD/A - Noir APPLE,APPLE,Smartphones et Objets connectés,329.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199596672,Apple Iphone Se (2020) 256go Blanc Mxvu2ql/a,APPLE,Smartphones et Objets connectés,329.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199610460,Apple Coque Pour Iphone Se Silicone - Rose Des Sables,APPLE,Smartphones et Objets connectés,35.57,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199651241,"Apple My1g2zm Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Vert",APPLE,Smartphones et Objets connectés,31.99,12.19,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199651272,"Apple My1h2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Orange",APPLE,Smartphones et Objets connectés,15.64,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199651333,"Apple My1k2zm/a Coque De Protection Pour Téléphones Portables 14,7 Cm (5.8"") Folio Baie",APPLE,Smartphones et Objets connectés,18.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199651425,"Apple My1n2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Folio Baie",APPLE,Smartphones et Objets connectés,92.99,13.25,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199651487,"Apple My1q2zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Folio Vert",APPLE,Smartphones et Objets connectés,150.98,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199711556,"Apple My122zm/a Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Bleu",APPLE,Smartphones et Objets connectés,46.99,12.0,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199715301,Bracelet À Montre Apple My602zm/a Rose,APPLE,Smartphones et Objets connectés,185.56,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199715387,Bracelet À Montre Apple Watch Apple My622zm/a Rose,APPLE,Smartphones et Objets connectés,187.93,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199715547,Bracelet À Montre Apple My662zm/a Rouge,APPLE,Smartphones et Objets connectés,187.93,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199717985,Apple 40mm Cuero Marron - Correa,APPLE,Smartphones et Objets connectés,132.78,110.65,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199758841,"Apple Watch Se Gps, 44mm Boitier En Aluminium Argent Avec Bracelet Spo",APPLE,Smartphones et Objets connectés,441.2,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199769717,"Apple Watch Se Gps + Cellular, 40mm Boitier En Aluminium Gris Sideral",APPLE,Smartphones et Objets connectés,501.32,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199771994,"Apple Watch Se Gps + Cellular, 44mm Boitier En Aluminium Gris Sideral",APPLE,Smartphones et Objets connectés,505.28,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199796898,Chargeur Portable Apple My1w2zm/a 30 W,APPLE,Smartphones et Objets connectés,44.12,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199834040,"Apple Watch Series 6 Gps + Cellular, 40mm Boitier En Aluminium Or Avec",APPLE,Smartphones et Objets connectés,591.29,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199835030,"Apple Watch Series 6 Gps + Cellular, 40mm Boitier En Aluminium Product",APPLE,Smartphones et Objets connectés,526.66,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199835368,Watch Series 6 Gps + Cellular Stainless Steel Silver Bracelet Sport White 40 Mm,APPLE,Smartphones et Objets connectés,991.48,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199836778,Montre Connectée Apple Watch Series 6 Capteur Oxygène Ekg,APPLE,Smartphones et Objets connectés,1132.01,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0190199870864,"Apple Watch Series 6 Gps, 40mm Boitier En Aluminium Argent Avec Bracel",APPLE,Smartphones et Objets connectés,568.15,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058080158,Coque Reveal Monobloc Pour Iphone Xs Max Avec Design Super Fine Transparent Griffin,GRIFFIN,Smartphones et Objets connectés,18.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058080165,Coque Pour Iphone Xs Max Collection Survivor Compatible Avec Charge Sans Fil Transparent Griffin,GRIFFIN,Smartphones et Objets connectés,18.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058080202,"Griffin Survivor Strong Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Transparent",GRIFFIN,Smartphones et Objets connectés,18.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058080288,"Griffin Survivor Endurance Coque De Protection Pour Téléphones Portables 16,5 Cm (6.5"") Housse Gris, Transparent",GRIFFIN,Smartphones et Objets connectés,18.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058121110,Coque Pour Apple Iphone 12/12 Pro Imprimé Motif Grainé Noir Coach,COACH,Smartphones et Objets connectés,51.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058121578,Coque Pour Apple Iphone 12 Pro Max Gamme Moody Imprimé Bold Floral Noir Coach,COACH,Smartphones et Objets connectés,39.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058137807,Coque Pour Iphone 12 Pro Max / 13 Pro Max Série Multi Floral Compatible Magsafe Multicolore Kate Spade,KATE SPADE,Smartphones et Objets connectés,36.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058141941,"Incipio Kate Spade Coque De Protection Pour Téléphones Portables 17 Cm (6.7"") Housse Rose, Transparent, Blanc",INCIPIO,Smartphones et Objets connectés,21.99,19.05,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058142245,Coque Pour Apple Iphone 13 Gamme Moody Imprimé Motif Floral Multicolore Coach,COACH,Smartphones et Objets connectés,42.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058142252,Coque Pour Apple Iphone 12 Pro Max / 13 Pro Max Gamme Moody Imprimé Motif Floral Multicolore Coach,COACH,Smartphones et Objets connectés,42.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058145574,"Incipio Kate Spade Coque De Protection Pour Téléphones Portables 15,5 Cm (6.1"") Housse Marron, Argent, Blanc",INCIPIO,Smartphones et Objets connectés,36.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058145727,"Incipio Ksiph-210-glpnk Coque De Protection Pour Téléphones Portables 15,5 Cm (6.1"") Housse Rose, Translucide",INCIPIO,Smartphones et Objets connectés,39.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058146014,Coque Pour Apple Iphone 13 Pro Gamme Moody Imprimé Motif Floral Multicolore Coach,COACH,Smartphones et Objets connectés,42.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0191058148827,"Incipio Kate Spade Coque De Protection Pour Téléphones Portables 17 Cm (6.7"") Housse Marron, Gris, Blanc",INCIPIO,Smartphones et Objets connectés,36.9,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0193108139649,Chargeur - Arlo - Vma5600c-100pes - Magnétique - Pour Camera Externe - Blanc,ARLO,Smartphones et Objets connectés,45.89,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0193575008448,Nest Caméra Extérieur Interieur Battery 5m Cable,NEST,Smartphones et Objets connectés,65.69,63.78,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0193575030333,Coque Google Pixel 6 Pro Silicone Gel Soft Sage,GOOGLE,Smartphones et Objets connectés,59.99,47.06,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0193575030685,Google Chargeur Maison Ultra-rapide - 30 W - Blanc,GOOGLE,Smartphones et Objets connectés,55.35,53.74,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252017531,Apple Iphone 12 Mini 256 Go Bleu,APPLE,Smartphones et Objets connectés,999.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252022467,Apple Iphone 12 Pro Max 256go Graphite,APPLE,Smartphones et Objets connectés,816.81,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252023143,Apple Iphone 12 Pro Max 256go Or,APPLE,Smartphones et Objets connectés,999.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252025109,Adaptateur secteur 12 W (MGN03ZM/A) APPLE,APPLE,Smartphones et Objets connectés,19.07,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252030196,Apple Iphone 12 64go Rouge (red),APPLE,Smartphones et Objets connectés,1011.41,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252030295,iPhone 12 64 Go PRODUCT RED (MGJ73F/A) APPLE,APPLE,Smartphones et Objets connectés,1154.66,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252030974,iPhone 12 64 Go Vert (MGJ93F/A) APPLE,APPLE,Smartphones et Objets connectés,664.84,628.78,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252032237,Apple Iphone 12 128go Bleu,APPLE,Smartphones et Objets connectés,999.0,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252099124,"Apple Iphone 11 15,5 Cm (6.1"") Double Sim Ios 14 4g 128 Go Noir",APPLE,Smartphones et Objets connectés,690.6,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252101780,"Apple Iphone 11 6.1"" 256 Go Double Sim Jaune V2",APPLE,Smartphones et Objets connectés,1083.15,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252135600,iPhone 12 64 Go (PRODUCT)RED (MGJ73F/A) APPLE,APPLE,Smartphones et Objets connectés,1154.66,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252145890,Smartphone iPhone SE 64GB White APPLE,APPLE,Smartphones et Objets connectés,269.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252146231,iPhone SE 64 Go (PRODUCT)RED (MHGR3F/A) APPLE,APPLE,Smartphones et Objets connectés,269.99,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
0194252146491,"Apple Iphone Se 4,7"" 64 Go Double Sim (product) Red V2",APPLE,Smartphones et Objets connectés,166.39,,True,marketplace,2026-08-08T18:41:22.940703+00:00,carrefour_smartphones.csv
