ean,title,brand,category,price,promo_price,available,seller_type,scraped_at,source_file
3617702209333,Chaise de Jardin Relax Beige Tropea HYBA,HYBA,Jardin,69.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5010646061056,Tuyau Arrosage Hybride Haute Pression 25m Tuffhoze HOZELOCK,HOZELOCK,Jardin,62.9,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3506111162516,Tuyau Arrosage Flexible 25m 19mm Ultraflex HOZELOCK,HOZELOCK,Jardin,44.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3506111170214,Tuyau Arrosage Flexible 20m 15mm avec Raccords + Lance Ultraflex HOZELOCK,HOZELOCK,Jardin,35.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3506111170238,Tuyau Arrosage Flexible 25m 15mm Ultraflex HOZELOCK,HOZELOCK,Jardin,29.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3506111170245,Tuyau Arrosage Flexible 50m 15mm Ultraflex HOZELOCK,HOZELOCK,Jardin,54.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
7290106938854,Cuisine d'Extérieur avec Evier en Résine effet Bois et Comptoir en Aluminium Graphite Unity Chef KETER,KETER,Jardin,449.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
4894680023611,Pistolet à Eau pour Enfants Pump Action X-Shot ZURU,ZURU,Jardin,14.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
4894680023628,Pistolet à Eau pour Enfants X-Shoot ZURU,ZURU,Jardin,5.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
4894680025806,Pistolet à Eau pour Enfants Stealth Soaker X-Shot ZURU,ZURU,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
4894680029903,Pistolets à Eau pour Enfants X-Shoot ZURU,ZURU,Jardin,24.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3700902209972,Souffleur Sans-fil Noir MEDEK,MEDEK,Jardin,119.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3606604705388,Terreau Universel 40L Utilisable en Agriculture Biologique CARREFOUR,CARREFOUR,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190821441,"Fleurs mini-œillets, coloris assortis",Non spécifié,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190851745,Fleurs roses coloris assortis,Non spécifié,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190853787,Fleurs Amaryllis vase,Non spécifié,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190855446,Fleurs Lys asiatique CARREFOUR,CARREFOUR,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190855453,Fleurs Bouquet Alstomerias CARREFOUR,CARREFOUR,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190858867,Fleurs Gypsophile Blanche,Non spécifié,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3606604705180,Billes d'Argile 8-16mm Drainage 6L CARREFOUR,CARREFOUR,Jardin,4.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616473883513,Terreau Rempotage 10L Utilisable en Agriculture Biologique CARREFOUR,CARREFOUR,Jardin,3.29,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616958017693,Terreau Horticole 40L Utilisable en Agriculture Biologique CARREFOUR,CARREFOUR,Jardin,7.29,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3613865594859,Paillage Écorce de Pin Maritime 50L Gros Calibre 20-40mm CARREFOUR,CARREFOUR,Jardin,9.79,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616958017662,Terreau Universel 20L Utilisable en Agriculture Biologique CARREFOUR,CARREFOUR,Jardin,3.59,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616957590982,"Spray Pulvérisateur Jardin à Gachette 0,5L Spraymist CARREFOUR",CARREFOUR,Jardin,2.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616957660289,Mini Vaporisateur CARREFOUR HOME,CARREFOUR HOME,Jardin,1.5,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190807421,Bouquet Sylvestre orange/blanc,Non spécifié,Jardin,7.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190823704,Fleurs mimosa,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190824534,Fleurs bouquet bulle CARREFOUR,CARREFOUR,Jardin,11.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190824985,Fleurs bouquet Fête Nationale,Non spécifié,Jardin,7.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190826873,Fleurs Rose éternelle rouge VERDISSIMO,VERDISSIMO,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190837435,Bouquet Duo Roses et Lys rose,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190839194,Bouquet Safari,Non spécifié,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190852872,Fleurs rose éternelle rose VERDISSIMO,VERDISSIMO,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190852896,"Fleurs rose stabilisée, blanc VERDISSIMO",VERDISSIMO,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616474819177,Terreau pour Sol 35L SIMPL,SIMPL,Jardin,2.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190806417,Glaieuls 5 tiges,Non spécifié,Jardin,6.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3167770219562,"Terreau Semis, Bouturage, Repiquage 6L Utilisable en Agriculture Biologique Soldor ALGOFLASH",ALGOFLASH,Jardin,5.39,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3245423121070,Gants de jardinage de Jardinage Quotidien Taille M-7 Colors MAPA,MAPA,Jardin,5.2,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190800910,Fleurs Mini-œillets variés,Non spécifié,Jardin,3.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190801368,Fleurs bouquet Ninon,Non spécifié,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190801696,Fleurs bouquet de 5 pivoines,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190801702,Fleurs roses,Non spécifié,Jardin,7.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190801887,Fleurs Bouquet Tendresse violet CARREFOUR,CARREFOUR,Jardin,8.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190805502,Bouquet de Roses Rouges,Non spécifié,Jardin,80.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190812609,Fleurs Bouquet Sardane jaune,Non spécifié,Jardin,7.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190813170,Fleurs Bouquet Galaxy CARREFOUR,CARREFOUR,Jardin,5.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190814917,Bouquet Soledad,Non spécifié,Jardin,7.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190816775,Fleurs muguet 3 brins,Non spécifié,Jardin,2.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190818410,Fleurs Bouquet saison,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190818656,"Fleurs Bouquet Bulle maxi, coloris assortis",Non spécifié,Jardin,22.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190821076,Fleurs cadre Orchidée 2 fleurons suspendus,Non spécifié,Jardin,19.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190822059,Fleurs Bouquet Boléro/coloris assortis,Non spécifié,Jardin,7.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190822769,Bouquet Thema Euro Blanc,Non spécifié,Jardin,5.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190823308,Orchidée 6 fleurons,Non spécifié,Jardin,12.9,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190823995,Roses rose 50 cm,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190824008,Fleurs Roses 50 cm rouges,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190824015,Roses blanche 50 cm,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190824305,Muguet 15 brins + 3 germanis,Non spécifié,Jardin,16.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190825210,Fleurs Roses,Non spécifié,Jardin,4.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190826507,Fleurs Orchidée coloris assortis,Non spécifié,Jardin,10.9,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190827009,Bouquet Lola,Non spécifié,Jardin,8.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190837626,Fleurs Lys Stargazer x3 + fougère,Non spécifié,Jardin,6.9,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190839071,Fleurs bouquet Maya,Non spécifié,Jardin,19.95,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190839743,Fleurs Bouquet Bulle Puce,Non spécifié,Jardin,19.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190839880,Fleurs bouquet Avila rouge,Non spécifié,Jardin,7.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190847120,Fleurs Bouquet Bulle roses Equateur,Non spécifié,Jardin,13.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190847632,Fleurs Santini,Non spécifié,Jardin,4.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190851943,Fleurs Bouquet Cristalys rouge,Non spécifié,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190853268,Fleurs bouquet bulle Valentine coloris assortis,Non spécifié,Jardin,11.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190855316,Fleurs Bouquet Bulle de Saison CARREFOUR,CARREFOUR,Jardin,16.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190855804,Germinis,Non spécifié,Jardin,8.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190856184,Fleurs Roses 50 cm bicolore,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190856467,Fleurs Bouquet Cristalys rouge,Non spécifié,Jardin,11.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190857228,Fleurs Roses 50 cm variées,Non spécifié,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190857297,Œillets CARREFOUR,CARREFOUR,Jardin,4.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190857648,Bouquet 12 roses 50 cm,Non spécifié,Jardin,5.59,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190858065,"Fleurs mini œillets, coloris assortis",Non spécifié,Jardin,5.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190858850,Fleurs Pivoine,Non spécifié,Jardin,18.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190859079,Fleurs Roses Circus,Non spécifié,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190859178,Bouquet de roses Boucles du Cœur,Non spécifié,Jardin,8.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190859451,Bouquet roses ton chaud,Non spécifié,Jardin,6.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190859680,Fleurs Roses 50 cm variées,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3270190860174,Pivoine 3 tiges,Non spécifié,Jardin,4.95,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553367977,Tulipes pivoines,Non spécifié,Jardin,5.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553434785,Fleurs Bouquet Mistral rouge,Non spécifié,Jardin,11.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553434822,Fleurs Bouquet Mistral blanc,Non spécifié,Jardin,11.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553690563,Fleurs bouquet Aube rouge,Non spécifié,Jardin,29.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553691508,Fleurs bouquet Aube rose,Non spécifié,Jardin,29.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553753428,Fleurs roses et lys coloris assortis CARREFOUR,CARREFOUR,Jardin,12.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3276553828836,Bouquet roses ton froid,Non spécifié,Jardin,6.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680398382,Roses Bluez 50cm CARREFOUR,CARREFOUR,Jardin,6.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680407428,Tournesol 5 tiges,Non spécifié,Jardin,5.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680407435,Fleurs tournesol 3 tiges CARREFOUR,CARREFOUR,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680434905,Fleurs Bouquet de lys CARREFOUR,CARREFOUR,Jardin,4.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680434912,Fleurs Germini CARREFOUR,CARREFOUR,Jardin,4.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680440050,Bouquet de roses Boucles du Coeur,Non spécifié,Jardin,8.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680481701,Bouquet 7 Roses Premium,Non spécifié,Jardin,8.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680486102,Bouquet Lutin vert,Non spécifié,Jardin,12.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3523680493520,Bouquet 11 Roses T-hybrid,Non spécifié,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616474789067,"Arrosoir Plante Long bec 1,9L Couleur Aléatoire SIMPL",SIMPL,Jardin,2.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3700242102391,Arrosoir Jardin 6L Vert avec Pomme BELLI,BELLI,Jardin,6.1,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3700242109253,Arrosoir Jardin 11L Gris avec Pomme BELLI,BELLI,Jardin,4.5,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3045380025950,Plancha géante CB631810 TEFAL,TEFAL,Jardin,79.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086123498051,Briquet Maxi Colorés BIC,BIC,Jardin,4.15,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3298960900172,Allumettes Géantes FLAM'UP,FLAM'UP,Jardin,2.85,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482306417,Allume-feux Cubes Sans Odeur HARRIS,HARRIS,Jardin,4.85,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3760061210103,Allume-feux Cubes Bois ACTIFEU,ACTIFEU,Jardin,3.89,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3760061212138,Allume-feux Cubes Kerozene ACTIFEU,ACTIFEU,Jardin,1.45,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3760061212213,Allume-feux Liquide ACTIFEU,ACTIFEU,Jardin,3.35,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5065000499068,Allume-feux Cubes Rapides et Puissants ZIP,ZIP,Jardin,2.39,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482295742,Allume-feux Cubes Naturels Bois Compressé et Cire Végétale HARRIS,HARRIS,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086126789590,Briquet Mini Colorés BIC,BIC,Jardin,3.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
0834554004654,Allume-feux Laine De Bois Rapide et Puissant ZIP,ZIP,Jardin,3.65,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
0041689193058,Briquet Essence à Briquet + Briquet ZIPPO,ZIPPO,Jardin,29.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
0191693736977,Briquet à Essence Zippo Street Chrom ZIPPO,ZIPPO,Jardin,24.9,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086123655768,Briquet Utilitaires Compacts Multi-Usages EZ Reach BIC,BIC,Jardin,4.59,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086123661103,Briquet Maxi Colorés BIC,BIC,Jardin,4.65,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086123726550,Briquet à Pierre DJEEP,DJEEP,Jardin,4.89,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086125002812,Briquet Mini Colorés BIC,BIC,Jardin,3.15,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3086125002850,Briquet Maxi BIC,BIC,Jardin,3.55,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3298960801950,Allumettes De Sûreté FLAM'UP,FLAM'UP,Jardin,1.09,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3298960900066,Allumettes Longues FLAM'UP,FLAM'UP,Jardin,1.35,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3298960900141,Allumettes Cuisine Standard BISTRO,BISTRO,Jardin,1.25,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3323430397562,"Laine de bois Allume-feu 1,5kg (Barbecue, Cheminée, Poêle) FLAMETT'",FLAMETT',Jardin,11.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482293496,Allume-feux Cubes Végétal Bois et Cire HARRIS,HARRIS,Jardin,2.19,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482294813,Nettoyant Aérosol Super Décapant Four et Insert BRIOCHIN,BRIOCHIN,Jardin,5.45,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482301733,Allumettes Grandes HARRIS,HARRIS,Jardin,2.59,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482305274,Allumettes Moyennes HARRIS,HARRIS,Jardin,1.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482306073,Allume-feux Rouleaux Laine de Bois et Cire HARRIS,HARRIS,Jardin,7.85,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482306400,Allume-feux Cubes Sans Odeur HARRIS,HARRIS,Jardin,2.65,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482306424,Allume-feux Bois et Cire Végétale HARRIS,HARRIS,Jardin,7.49,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3383482308602,Allume-feux à la Laine de Bois et Cire Végétale HARRIS,HARRIS,Jardin,4.09,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3490570100663,Allume-feux Cubes Sans Odeur CALUMET,CALUMET,Jardin,3.85,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3490570100724,Allume-feux Gel Végétal Sans Odeur CALUMET,CALUMET,Jardin,3.79,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3490570100786,Allume-feux Bûchettes Naturel CALUMET,CALUMET,Jardin,3.89,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5065000499037,Allume-feux Cubes Rapides et Puissants ZIP,ZIP,Jardin,3.89,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5065000499051,Allume-feux Sachets Ultra Performant ZIP,ZIP,Jardin,4.79,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5065000499075,Allume-feux Blocs Naturels Sans Odeur ZIP,ZIP,Jardin,2.39,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5065000499433,Allume-feux Naturels Sans Odeurs et Efficace ZIP,ZIP,Jardin,4.39,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
5065000499891,Allume-feux Cubes Les Originaux ZIP,ZIP,Jardin,2.69,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
7427052899360,Buchette d'allumage en bois 40L,Non spécifié,Jardin,5.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616952593643,Poubelle d'extérieur 80L Noir CARREFOUR HOME,CARREFOUR HOME,Jardin,12.9,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616957591255,Sac de Jardin Déchet Vert 160L CARREFOUR,CARREFOUR,Jardin,4.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616957685299,Huile Moteur 4 Temps Minérale 15W40 Tondeuse CARREFOUR,CARREFOUR,Jardin,9.45,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616957685305,Huile Chaîne de Tronçonneuse 5L CARREFOUR,CARREFOUR,Jardin,19.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616474789128,Râteau de Jardinage en Métal Petite Taille Couleur Aléatoire SIMPL,SIMPL,Jardin,2.0,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616473203731,Bouée Gonflable Flament Rose CARREFOUR,CARREFOUR,Jardin,5.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616474658257,Chlore 4 Actions Prolongées en galets 5kg CARREFOUR,CARREFOUR,Jardin,32.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3450652062579,Triplette de Pétanque K RO sous Filet 560g K-RO,K-RO,Jardin,12.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3609230166981,"Chaise de plage, 4 positions avec poignées CARREFOUR",CARREFOUR,Jardin,29.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3614611975946,Gratte pieds coco/caoutchouc CARREFOUR,CARREFOUR,Jardin,17.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616474744998,Chaise de plage All in One bleu CARREFOUR,CARREFOUR,Jardin,39.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616474745001,Chaise de plage All in One rouge CARREFOUR,CARREFOUR,Jardin,39.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
3616479614821,Tapis Extérieur 120x180cm Motifs Beige CARREFOUR,CARREFOUR,Jardin,9.99,,True,carrefour,2026-08-08T18:41:36.916609+00:00,carrefour_jardin.csv
