ean,title,brand,category,price,promo_price,available,seller_type
3030050162295,Tondeuse cheveux 7756PE BABYLISS,BABYLISS,Beauté et Santé,29.99,,True,carrefour
3030050165388,Tondeuse multifonctions MT996E BABYLISS,BABYLISS,Beauté et Santé,94.99,,True,carrefour
3030050165395,Lisseur Platinium Diamonde 235 ST259E BABYLISS,BABYLISS,Beauté et Santé,99.99,,True,carrefour
3030050177114,Lisseur Hydro-Fusion ST573E BABYLISS,BABYLISS,Beauté et Santé,61.99,,True,carrefour
3030050179361,Mutistyler Curl and Wave Trio - MS750E BABYLISS,BABYLISS,Beauté et Santé,54.99,,True,carrefour
3030050179880,Brosse soufflante AS774E BABYLISS,BABYLISS,Beauté et Santé,55.99,,True,carrefour
3030050185782,Lisseur Smooth Pro 235 - ST394E BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3030050185836,Brosse soufflante AS86E BABYLISS,BABYLISS,Beauté et Santé,29.99,,True,carrefour
3030050185867,Sèche-cheveux Power Smooth 2200 - D215DE BABYLISS,BABYLISS,Beauté et Santé,32.99,,True,carrefour
3030050185874,Lisseur ST241E Smooth Ceramic 230 BABYLISS,BABYLISS,Beauté et Santé,34.99,,True,carrefour
3030050187960,Lisseur Straight ST256SE BABYLISS,BABYLISS,Beauté et Santé,49.99,,True,carrefour
3030050188028,Tondeuse barbe T996E BABYLISS,BABYLISS,Beauté et Santé,99.99,,True,carrefour
3030050188059,"Tondeuse nez, oreilles et sourcils Super-X Metal - E116E BABYLISS",BABYLISS,Beauté et Santé,36.99,,True,carrefour
3030050188400,Boucleur automatique Curl Secret Hydro-Fusion - C1700E BABYLISS,BABYLISS,Beauté et Santé,99.99,,True,carrefour
3030050190915,Brosse soufflante AS95E BABYLISS,BABYLISS,Beauté et Santé,89.99,,True,carrefour
3030050191912,Sèche-cheveux Air Power Pro BABYLISS,BABYLISS,Beauté et Santé,149.99,,True,carrefour
3030050192940,Sèche-cheveux BCK ONYX-5911E BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3030050193046,Tondeuse barbe T812E BABYLISS,BABYLISS,Beauté et Santé,49.99,,True,carrefour
3030050193053,Tondeuse multifonctions MT812E BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3030050194142,Tondeuse cheveux E812E BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3030050195521,Tondeuse barbe X-Blade OT996E BABYLISS,BABYLISS,Beauté et Santé,79.99,,True,carrefour
3030050196313,Lisseur ST913PE Rose Petal Blush BABYLISS,BABYLISS,Beauté et Santé,79.99,,True,carrefour
3030050197235,Sèche cheveux Titanium Shine D6200DE BABYLISS,BABYLISS,Beauté et Santé,99.99,,True,carrefour
3030050197259,Sèche-cheveux BAB-D581E BABYLISS,BABYLISS,Beauté et Santé,44.99,,True,carrefour
3030050197266,Sèche-cheveux Stardust Shimmer 5914PE BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3030050197280,Lisseur Titanium Shine ST620E BABYLISS,BABYLISS,Beauté et Santé,99.99,,True,carrefour
3030050197297,Lisseur BAB-ST261E BABYLISS,BABYLISS,Beauté et Santé,49.99,,True,carrefour
3030050197341,Brosse soufflante Stardust Shimmer AS914E BABYLISS,BABYLISS,Beauté et Santé,79.99,,True,carrefour
3030050197358,Brosse Lissante Air Power Smooth 900W AS6400E - Violet BABYLISS,BABYLISS,Beauté et Santé,119.99,,True,carrefour
3030050197365,Brosse soufflante HSB200E BABYLISS,BABYLISS,Beauté et Santé,59.99,,True,carrefour
3030050198065,Brosse soufflante Multi-Styles AS261E BABYLISS,BABYLISS,Beauté et Santé,59.99,,True,carrefour
3030050198072,Boucleur à pince C261E BABYLISS,BABYLISS,Beauté et Santé,44.99,,True,carrefour
3030050199604,Multistyler Air Wand 4 en 1 AS6554E BABYLISS,BABYLISS,Beauté et Santé,169.99,,True,carrefour
3030050199659,Brosse soufflante rotatitve Big Hair Duo - AS953SE BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3030050199949,Lisseur Smooth Glide - ST442E BABYLISS,BABYLISS,Beauté et Santé,39.99,,True,carrefour
3030050202823,Sèche Cheveux Serenity - 5917PE BABYLISS,BABYLISS,Beauté et Santé,79.99,,True,carrefour
3030050202939,Lisseur Serenity Wigig - ST917PE BABYLISS,BABYLISS,Beauté et Santé,69.99,,True,carrefour
3031449622000,Lisseur Ultime Pro Control DESSANGE,DESSANGE,Beauté et Santé,44.99,,True,carrefour
3031449622208,Lisseur Ultime Care Pro Steam DESSANGE,DESSANGE,Beauté et Santé,49.99,,True,carrefour
3031449623007,Brosse soufflante multi-styler DESSANGE,DESSANGE,Beauté et Santé,99.99,,True,carrefour
3094570139076,Pèse-personne mécanique Terraillon Nautic - BMA73000WH - blanc TERRAILLON,TERRAILLON,Beauté et Santé,19.99,,True,carrefour
3094570140799,Pèse-personne électronique TERRAILLON,TERRAILLON,Beauté et Santé,14.99,,True,carrefour
3094570148245,Pèse-personne électronique - 14824 - Bamboo TERRAILLON,TERRAILLON,Beauté et Santé,26.99,,True,carrefour
3094570152426,Impédancemètre Control fit  TERRAILLON,TERRAILLON,Beauté et Santé,19.99,,True,carrefour
3094570152877,Impédancemètre BODY CONNECT  TERRAILLON,TERRAILLON,Beauté et Santé,39.99,,True,carrefour
3094570153232,Aide au sommeil ZEN BOX - Gris TERRAILLON,TERRAILLON,Beauté et Santé,49.99,,True,carrefour
3094570153669,Pistolet  Masseur 15366 Noir TERRAILLON,TERRAILLON,Beauté et Santé,24.99,,True,carrefour
3094570153898,Pèse-personne électronique TERRAILLON,TERRAILLON,Beauté et Santé,34.99,,True,carrefour
3094570154024,Pèse-personne Impédancemètre X-Line Fit  TERRAILLON,TERRAILLON,Beauté et Santé,49.99,,True,carrefour
3094570154055,Ceinture de massage chauffante pour le bas du dos et ventre  TERRAILLON,TERRAILLON,Beauté et Santé,79.99,,True,carrefour
3094570154284,Pèse-personne électronique TERRAILLON,TERRAILLON,Beauté et Santé,19.99,,True,carrefour
3094570155212,Pèse personne connecté - body color connect,,Beauté et Santé,59.99,,True,carrefour
3094570155298,Pistolet de massage multizones - 4 embouts TERRAILLON,TERRAILLON,Beauté et Santé,79.99,,True,carrefour
3094570155496,Plaid chauffant Caramel TERRAILLON,TERRAILLON,Beauté et Santé,89.99,,True,carrefour
3094570155991,Impédancemètre connecté - EVO FIT TERRAILLON,TERRAILLON,Beauté et Santé,29.99,,True,carrefour
3094570156141,Pèse-personne Power Free Natura Walnut TERRAILLON,TERRAILLON,Beauté et Santé,29.99,,True,carrefour
3121040059449,Kit d'épilation électrique Flower Love EP2851F1 ROWENTA,ROWENTA,Beauté et Santé,69.99,,True,carrefour
3121040082461,none Infinite Looks Multistyler CF4230C0 CALOR,CALOR,Beauté et Santé,54.99,,True,carrefour
3121040083581,Tondeuse multifonctions TN9118F0 ROWENTA,ROWENTA,Beauté et Santé,54.99,,True,carrefour
3121040083598,Lisseur Liss & Curl Collection Magic Nature SF4216F0 ROWENTA,ROWENTA,Beauté et Santé,54.99,,True,carrefour
3121040083604,Brosse soufflante CF7826F0 ROWENTA,ROWENTA,Beauté et Santé,41.99,,True,carrefour
3121040083611,Epilateur électrique Silence Soft Collection Magic Nature + 4 Accessoires EP5628F0 ROWENTA,ROWENTA,Beauté et Santé,54.99,,True,carrefour
3121040085448,Lisseur SF321LC0 CALOR,CALOR,Beauté et Santé,24.99,,True,carrefour
3121040085745,Sèche-cheveux Studio Dry Licence Karl Lagerfeld CV581LC0 CALOR,CALOR,Beauté et Santé,24.99,,True,carrefour
3121040087626,Sèche-cheveux 1600 W - CV1810C0 CALOR,CALOR,Beauté et Santé,19.99,,True,carrefour
3121040088906,Tondeuse cheveux Minéral TN1407F0 ROWENTA,ROWENTA,Beauté et Santé,29.99,,True,carrefour
3121040091432,Epilateur électrique Skin Spirit EP2904C0 CALOR,CALOR,Beauté et Santé,29.99,,True,carrefour
3121040092521,Brosse soufflante UB9520C0 CALOR,CALOR,Beauté et Santé,59.99,,True,carrefour
3121040092743,Brosse souflante 2 en 1 Brosse soufflante - Reverso CF9840C0 CALOR,CALOR,Beauté et Santé,99.99,,True,carrefour
3121040092835,Tondeuse barbe TN2804E0 ROWENTA,ROWENTA,Beauté et Santé,29.99,,True,carrefour
3121040094471,Sèche-cheveux ionique TINY 1600w HY7120C0 CALOR,CALOR,Beauté et Santé,69.99,,True,carrefour
3121040094655,Brosse soufflante Air Shape UB9820C0 CALOR,CALOR,Beauté et Santé,99.99,,True,carrefour
3121040095485,Pèse-personne Electronique - BS1903V0 ROWENTA,ROWENTA,Beauté et Santé,19.99,,True,carrefour
3121040095836,Epilateur électrique EP5628C0 CALOR,CALOR,Beauté et Santé,44.99,,True,carrefour
3121040095959,Sèche-cheveux Curl Harmony CV7D30C0 CALOR,CALOR,Beauté et Santé,69.99,,True,carrefour
3121040096147,Sèche-cheveux CV5E30C0 CALOR,CALOR,Beauté et Santé,49.99,,True,carrefour
3121040096154,Sèche-cheveux Studio Dry Magic Nature CV5836C0 CALOR,CALOR,Beauté et Santé,29.99,,True,carrefour
3121040096161,Lisseur boucleur SF416C0 CALOR,CALOR,Beauté et Santé,54.99,,True,carrefour
3121040096222,Sèche cheveux Signature Pro AC Magic Nature CALOR,CALOR,Beauté et Santé,44.99,,True,carrefour
